#ASV	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3279	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3280	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3281	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea spicula
ASV_3282	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3283	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3284	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	no_hit	no_hit	no_hit
ASV_3285	Eukaryota	no_hit	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	Strombidium sp. SNB99-2
ASV_3286	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3287	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	Pterosperma cristatum
ASV_3288	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium leonis
ASV_3289	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3290	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria tenella
ASV_3291	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3292	Eukaryota	no_hit	Ciliophora	Spirotrichea	Urostylida	Holostichidae	Holosticha	no_hit
ASV_3293	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3294	Eukaryota	no_hit	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Salpingella	no_hit
ASV_3295	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3296	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3297	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3298	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3299	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3300	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3301	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Solenicola	no_hit
ASV_3302	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3303	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3304	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3305	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3306	Eukaryota	no_hit	unknown	Dinophyceae	unknown	unknown	unknown	Dinophyceae sp. Bullet
ASV_3307	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_3308	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_3309	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_3310	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3311	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3312	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3313	Eukaryota	Metazoa	Annelida	Polychaeta	Terebellida	Terebellidae	no_hit	no_hit
ASV_3314	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3315	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3316	Eukaryota	no_hit	Haptophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3317	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Stramenopiles sp. MAST-3F-sp1
ASV_3318	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Trachymedusae	Halicreatidae	Haliscera	Haliscera conica
ASV_3319	Eukaryota	no_hit	unknown	Bigyra	Bicosoecida	no_hit	no_hit	no_hit
ASV_3320	Eukaryota	no_hit	Cercozoa	Thecofilosea	unknown	unknown	Mataza	Mataza hastifera
ASV_3321	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3322	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3323	Eukaryota	no_hit	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	Labyrinthuloides	Labyrinthuloides minuta
ASV_3324	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Erythropsidinium	no_hit
ASV_3325	Eukaryota	no_hit	unknown	unknown	Telonemida	unknown	Telonema	no_hit
ASV_3326	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3327	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_3328	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3329	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3330	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 1sb RG-2016
ASV_3331	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3332	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11009
ASV_3333	Eukaryota	no_hit	unknown	Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium sp. Atlantic
ASV_3334	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3335	Eukaryota	no_hit	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	no_hit	no_hit
ASV_3336	Eukaryota	no_hit	unknown	Centroplasthelida	Pterocystida	Pterocystidae	Pterocystis	no_hit
ASV_3337	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3338	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	no_hit	no_hit
ASV_3339	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Rhizosphaeridae	Haliommilla	Haliommilla capillacea
ASV_3340	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	no_hit	no_hit	no_hit
ASV_3341	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_3342	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3343	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3344	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3345	Eukaryota	no_hit	Imbricatea	unknown	unknown	Metromonadea	Metopion	Metopion fluens
ASV_3346	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3347	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium pentagonum
ASV_3348	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD3
ASV_3349	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3350	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium divergens
ASV_3351	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3352	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3353	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3354	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 1sb RG-2016
ASV_3355	Eukaryota	no_hit	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	no_hit
ASV_3356	Eukaryota	no_hit	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	no_hit
ASV_3357	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3358	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3359	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Plagiacanthidae	Lithomelissa	Lithomelissa sp. 8012
ASV_3360	Eukaryota	Viridiplantae	Chlorophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3361	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 1sb RG-2016
ASV_3362	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3363	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Kariphilus	Kariphilus muscorum
ASV_3364	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Moestrupia	Moestrupia sp. HG228
ASV_3365	Eukaryota	no_hit	Ciliophora	Prostomatea	Prorodontida	Colepidae	Tiarina	no_hit
ASV_3366	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3367	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3368	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3369	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	Incisomonas marina
ASV_3370	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium conicum
ASV_3371	Eukaryota	Metazoa	Hemichordata	Enteropneusta	no_hit	no_hit	no_hit	no_hit
ASV_3372	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3373	Eukaryota	no_hit	Haptophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3374	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3375	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3376	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3377	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_3378	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3379	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_3380	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3381	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_3382	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	Incisomonas marina
ASV_3383	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3384	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3385	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	Pterosperma cristatum
ASV_3386	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_3387	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 1sb RG-2016
ASV_3388	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3389	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3390	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3391	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3392	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_3393	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3394	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3395	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3396	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3397	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3398	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3399	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3400	Eukaryota	Viridiplantae	Chlorophyta	Trebouxiophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3401	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3402	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Proterythropsis	no_hit
ASV_3403	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3404	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	no_hit
ASV_3405	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3406	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_3407	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3408	Eukaryota	no_hit	Haptophyta	unknown	Prymnesiales	Prymnesiaceae	no_hit	no_hit
ASV_3409	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3410	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3411	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3412	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3413	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3414	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3415	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3416	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3417	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3418	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	Hemistasiidae	Hemistasia	Hemistasia phaeocysticola
ASV_3419	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3420	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Ethmosphaeridae	Styptosphaera	Styptosphaera sp. 2022
ASV_3421	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3422	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3423	Eukaryota	no_hit	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Calciodinellum	Calciodinellum operosum
ASV_3424	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3425	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3426	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3427	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11261
ASV_3428	Eukaryota	no_hit	unknown	unknown	unknown	Vitrellaceae	Piridium	Piridium sociabile
ASV_3429	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3430	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Actinommidae	Hexacontium	no_hit
ASV_3431	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Theoperidae	Cycladophora	Cycladophora cornuta
ASV_3432	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3433	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3434	Eukaryota	no_hit	unknown	Dinophyceae	unknown	unknown	Madanidinium	Madanidinium loirii
ASV_3435	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3436	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 21sb RG-2016
ASV_3437	Eukaryota	Viridiplantae	Chlorophyta	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3438	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3439	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3440	Eukaryota	no_hit	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_3441	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3442	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 21sb RG-2016
ASV_3443	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3444	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3445	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3446	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_3447	Eukaryota	no_hit	Endomyxa	Ascetosporea	Paradiniida	unknown	Paradinium	Paradinium poucheti
ASV_3448	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3449	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 3 RG-2016
ASV_3450	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	no_hit
ASV_3451	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3452	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3453	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Fritillariidae	Fritillaria <tunicates>	Fritillaria borealis
ASV_3454	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Dexiotricha	no_hit
ASV_3455	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	no_hit
ASV_3456	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3457	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 3 RG-2016
ASV_3458	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3459	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium conicum
ASV_3460	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	Cyclotella striata
ASV_3461	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_3462	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3463	Eukaryota	no_hit	Endomyxa	Ascetosporea	Paradiniida	unknown	Paradinium	Paradinium poucheti
ASV_3464	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3465	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3466	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Fritillariidae	Fritillaria <tunicates>	Fritillaria helenae
ASV_3467	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3468	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3469	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3470	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3471	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3472	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Erythropsidinium	no_hit
ASV_3473	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3474	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3475	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3476	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3477	Eukaryota	no_hit	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	no_hit	no_hit
ASV_3478	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3479	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3480	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	no_hit	no_hit	no_hit
ASV_3481	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_3482	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3483	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3484	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 3 RG-2016
ASV_3485	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Solenicola	no_hit
ASV_3486	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3487	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_3488	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	no_hit	no_hit	no_hit
ASV_3489	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3490	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniopsidaceae	Parvodinium	no_hit
ASV_3491	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3492	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3493	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3494	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 21sb RG-2016
ASV_3495	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3496	Eukaryota	no_hit	Haptophyta	unknown	Prymnesiales	Prymnesiaceae	no_hit	no_hit
ASV_3497	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3498	Eukaryota	no_hit	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	no_hit
ASV_3499	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3500	Eukaryota	no_hit	Oomycota	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3501	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3502	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3503	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3504	Eukaryota	no_hit	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_3505	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3506	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3507	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium leonis
ASV_3508	Eukaryota	no_hit	unknown	Dinophyceae	unknown	unknown	unknown	Dinophyceae sp. ex Thalassicolla nucleata
ASV_3509	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Proterythropsis	no_hit
ASV_3510	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3511	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3512	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3513	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama cf. pulchellum
ASV_3514	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3515	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3516	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3517	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3518	Eukaryota	no_hit	unknown	Choanoflagellata	unknown	unknown	unknown	Choanoflagellata sp. HFCC164
ASV_3519	Eukaryota	no_hit	Oomycota	unknown	Lagenidiales	Haliphthoraceae	Haliphthoros	no_hit
ASV_3520	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3521	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	Dolichomastix tenuilepis
ASV_3522	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3523	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	no_hit	no_hit
