"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_912","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_913","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_914","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_915","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_916","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_917","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_918","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_919","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_920","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_921","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_922","no_hit","unknown","unknown","unknown","unknown","unknown","Stramenopiles sp. MAST-1C-sp1"
"ASV_923","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_924","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_925","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_926","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_927","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_929","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_930","no_hit","Discosea","Flabellinia","Dactylopodida","Paramoebidae","no_hit","no_hit"
"ASV_931","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_932","no_hit","Haptophyta","unknown","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_933","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_934","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"ASV_935","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_936","no_hit","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","no_hit"
"ASV_937","Metazoa","Cnidaria","Hydrozoa","Narcomedusae","Aeginidae","Aegina","Aegina citrea"
"ASV_938","no_hit","Cercozoa","Chlorarachniophyceae","unknown","unknown","Minorisa","Minorisa sp. SRT710"
"ASV_939","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma"
"ASV_940","no_hit","Cercozoa","unknown","unknown","Massisteriidae","g_","s_"
"ASV_941","no_hit","unknown","unknown","unknown","unknown","unknown","Uncultured marine alveolate Group II DH145-EKD20"
"ASV_942","no_hit","Imbricatea","unknown","Marimonadida","unknown","g_","s_"
"ASV_943","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Ectinosomatidae","Microsetella","Microsetella norvegica"
"ASV_944","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_945","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_946","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_947","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_948","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_949","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_951","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium divergens"
"ASV_952","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. UDMS0803"
"ASV_953","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_954","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros elegans"
"ASV_955","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_956","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_957","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Pfiesteriaceae","g_","s_"
"ASV_958","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_959","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","no_hit","no_hit"
"ASV_960","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_961","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_962","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_963","no_hit","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Guinardia striata"
"ASV_964","no_hit","Apicomplexa","Conoidasida","Eucoccidiorida","Cryptosporidiidae","g_","s_"
"ASV_965","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia delicatissima"
"ASV_966","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_967","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_968","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_969","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_970","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_971","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_972","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_973","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_974","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_975","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_976","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_977","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_978","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_979","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","no_hit"
"ASV_980","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_981","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_982","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium monovelum"
"ASV_983","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_984","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_985","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_986","no_hit","unknown","Bolidophyceae","Parmales","Triparmaceae","Triparma","Triparma pacifica"
"ASV_987","no_hit","Ciliophora","unknown","unknown","unknown","Cryptocaryon","s_"
"ASV_988","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_989","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Pfiesteriaceae","no_hit","no_hit"
"ASV_990","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_991","no_hit","Dinophyceae","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis","Dinophysis acuminata"
"ASV_992","no_hit","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_993","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_994","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_995","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_996","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_997","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Loxocephalidae","g_","s_"
"ASV_998","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium depressum"
"ASV_999","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_1000","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_1003","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1004","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_1005","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1006","no_hit","unknown","unknown","unknown","unknown","unknown","Uncultured marine alveolate Group I DH148-EKD22"
"ASV_1007","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1008","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_1009","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_1010","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_1011","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1012","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","no_hit","no_hit","no_hit"
"ASV_1013","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_1014","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_1015","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1016","no_hit","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","no_hit"
"ASV_1017","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1018","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1019","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","s_"
"ASV_1020","no_hit","Ciliophora","Spirotrichea","Tintinnida","no_hit","no_hit","no_hit"
"ASV_1021","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1022","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1023","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_1024","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_1025","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_1026","no_hit","Haptophyta","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1027","Metazoa","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","no_hit"
"ASV_1028","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1029","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1030","no_hit","Euglenozoa","unknown","Diplonemea","no_hit","g_","s_"
"ASV_1031","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos","Polykrikos sp. EP-2016a"
"ASV_1032","no_hit","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","Strombidinopsis sp. NSMS0601"
"ASV_1033","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1034","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1035","no_hit","Dinophyceae","Dinophyceae","Blastodiniales","unknown","g_","s_"
"ASV_1036","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_1037","no_hit","unknown","Bigyra","Bicosoecida","Cafeteriaceae","Pseudobodo","no_hit"
"ASV_1038","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium sp. JG-2011a"
"ASV_1039","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_1040","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1041","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1042","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1043","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","Spirostrombidium","s_"
"ASV_1044","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1045","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1046","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum"
"ASV_1047","Metazoa","Annelida","Polychaeta","Terebellida","Terebellidae","no_hit","no_hit"
"ASV_1048","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1049","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_1050","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","no_hit"
"ASV_1051","no_hit","Euglenozoa","unknown","Diplonemea","Hemistasiidae","g_","s_"
"ASV_1052","no_hit","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"ASV_1053","Metazoa","Annelida","Polychaeta","unknown","Paraonidae","Aricidea","no_hit"
"ASV_1054","Metazoa","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","no_hit"
"ASV_1055","Metazoa","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","no_hit"
"ASV_1056","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1057","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1058","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Ellobiopsidae","Ellobiopsis","s_"
"ASV_1059","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1060","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1061","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1062","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Ellobiopsidae","Thalassomyces","Thalassomyces sp. JDS-2003"
"ASV_1063","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Amphilothaceae","Achradina","Achradina pulchra"
"ASV_1064","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1065","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_1066","no_hit","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","g_","s_"
"ASV_1067","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_1068","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1069","no_hit","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","s_"
"ASV_1070","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1071","no_hit","unknown","unknown","unknown","unknown","unknown","Acantharian sp. 6201"
"ASV_1072","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1073","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1074","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1075","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Ameiridae","g_","s_"
"ASV_1076","no_hit","unknown","unknown","Telonemida","unknown","g_","s_"
"ASV_1077","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1078","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1079","Metazoa","Ctenophora","Nuda","Beroida","Beroidae","Beroe","Beroe abyssicola"
"ASV_1080","no_hit","Ciliophora","Prostomatea","Prorodontida","Urotrichidae","Urotricha","s_"
"ASV_1081","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_1082","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1083","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_1084","no_hit","unknown","Polycystinea","Spumellaria","no_hit","no_hit","no_hit"
"ASV_1085","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","s_"
"ASV_1086","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1087","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1088","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_1089","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1090","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 3 RG-2016"
"ASV_1091","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1092","Metazoa","Annelida","Polychaeta","Phyllodocida","Polynoidae","no_hit","no_hit"
"ASV_1093","Metazoa","Cnidaria","Anthozoa","Ceriantharia","Cerianthidae","Pachycerianthus","Pachycerianthus fimbriatus"
"ASV_1094","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Ceratiaceae","Tripos","s_"
"ASV_1095","Metazoa","Platyhelminthes","Trematoda","Strigeidida","Aporocotylidae","Aporocotyle","Aporocotyle spinosicanalis"
"ASV_1096","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1097","no_hit","unknown","unknown","Pirsoniales","unknown","g_","s_"
"ASV_1098","no_hit","Dinophyceae","Dinophyceae","Blastodiniales","unknown","g_","s_"
"ASV_1099","no_hit","Dinophyceae","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis","s_"
"ASV_1100","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1101","no_hit","unknown","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_1102","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1103","no_hit","unknown","Cryptophyceae","no_hit","no_hit","no_hit","s_"
"ASV_1104","no_hit","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"ASV_1105","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma","Pterosperma cristatum"
"ASV_1106","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","no_hit","no_hit","no_hit"
"ASV_1107","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","no_hit"
"ASV_1108","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_1109","no_hit","Bacillariophyta","Coscinodiscophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","s_"
"ASV_1110","Metazoa","Annelida","Polychaeta","Phyllodocida","Nephtyidae","no_hit","no_hit"
"ASV_1111","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","no_hit"
"ASV_1112","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_1113","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_1114","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_1115","no_hit","Haptophyta","unknown","Prymnesiales","Prymnesiaceae","no_hit","no_hit"
"ASV_1116","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 21sb RG-2016"
"ASV_1117","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_1118","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1119","no_hit","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas longipes"
"ASV_1120","no_hit","Ciliophora","Oligohymenophorea","no_hit","no_hit","g_","s_"
"ASV_1121","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","g_","s_"
"ASV_1122","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_1123","Metazoa","Annelida","Polychaeta","Terebellida","Ampharetidae","Ampharete","no_hit"
"ASV_1124","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","no_hit"
"ASV_1125","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1126","no_hit","unknown","Bigyra","no_hit","no_hit","no_hit","no_hit"
"ASV_1127","Metazoa","Ctenophora","Tentaculata","no_hit","no_hit","no_hit","no_hit"
"ASV_1128","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_1129","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_1130","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","no_hit"
"ASV_1131","Metazoa","Cnidaria","Hydrozoa","Siphonophorae","Clausophyidae","Chuniphyes","no_hit"
"ASV_1132","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1133","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_1134","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1135","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1136","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","no_hit"
"ASV_1137","no_hit","Haptophyta","unknown","Zygodiscales","Braarudosphaeraceae","Braarudosphaera","Braarudosphaera bigelowii"
"ASV_1138","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
