#ASV	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2915	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2916	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	Hemistasiidae	Hemistasia	Hemistasia phaeocysticola
ASV_2917	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	Alexandrium minutum
ASV_2918	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2919	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2920	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2921	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_2922	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2923	Eukaryota	no_hit	unknown	Polycystinea	Spumellaria	Ethmosphaeridae	Styptosphaera	Styptosphaera sp. 2022
ASV_2924	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2925	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2926	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2927	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2928	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH144-EKD3
ASV_2929	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2930	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	no_hit
ASV_2931	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2932	Eukaryota	Metazoa	Hemichordata	Enteropneusta	no_hit	no_hit	no_hit	no_hit
ASV_2933	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11009
ASV_2934	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2935	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2936	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2937	Eukaryota	no_hit	unknown	unknown	Telonemida	unknown	Telonema	no_hit
ASV_2938	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2939	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2940	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2941	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	no_hit
ASV_2942	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2943	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2944	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2945	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2946	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	no_hit
ASV_2947	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
ASV_2948	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2949	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2950	Eukaryota	no_hit	Oomycota	unknown	Lagenidiales	Haliphthoraceae	no_hit	no_hit
ASV_2951	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_2952	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_2953	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH145-EKD10
ASV_2954	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	Oncaea	no_hit
ASV_2955	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2956	Eukaryota	Metazoa	Annelida	Polychaeta	unknown	Opheliidae	Travisia	Travisia pupa
ASV_2957	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_2958	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_2959	Eukaryota	Metazoa	Chordata	Thaliacea	Salpida	Salpidae	unknown	Salpidae gen. nov. sp. nov. A AG-2011
ASV_2960	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2961	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2962	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2963	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2964	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Azadinium cuneatum
ASV_2965	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_2966	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2967	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11012
ASV_2968	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2969	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	no_hit
ASV_2970	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_2971	Eukaryota	no_hit	Ciliophora	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2972	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium divergens
ASV_2973	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2974	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2975	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2976	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2977	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2978	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_2979	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH145-EKD20
ASV_2980	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2981	Eukaryota	no_hit	Imbricatea	unknown	unknown	Metromonadea	Metopion	Metopion fluens
ASV_2982	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2983	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Pentapharsodinium	Pentapharsodinium tyrrhenicum
ASV_2984	Eukaryota	no_hit	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	no_hit
ASV_2985	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2986	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Erythropsidinium	no_hit
ASV_2987	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2988	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Apostomatida	Pseudocolliniidae	Fusiforma	Fusiforma themisticola
ASV_2989	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2990	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	Oikopleura gorskyi
ASV_2991	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_2992	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_2993	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	no_hit
ASV_2994	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2995	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_2996	Eukaryota	no_hit	unknown	Phaeophyceae	Ascoseirales	unknown	Ascoseira	Ascoseira mirabilis
ASV_2997	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_2998	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_2999	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3000	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3001	Eukaryota	no_hit	unknown	Phaeophyceae	Laminariales	no_hit	no_hit	no_hit
ASV_3002	Eukaryota	no_hit	unknown	Dinophyceae	unknown	unknown	Madanidinium	Madanidinium loirii
ASV_3003	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3004	Eukaryota	no_hit	Ciliophora	Spirotrichea	no_hit	no_hit	no_hit	no_hit
ASV_3005	Eukaryota	no_hit	Bacillariophyta	Fragilariophyceae	Protoraphidales	Protoraphidaceae	Pseudohimantidium	Pseudohimantidium pacificum
ASV_3006	Eukaryota	no_hit	unknown	Cryptophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3007	Eukaryota	Viridiplantae	Chlorophyta	Trebouxiophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3008	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3009	Eukaryota	no_hit	unknown	Dinophyceae	unknown	unknown	unknown	Dinophyceae sp. Bullet
ASV_3010	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3011	Eukaryota	no_hit	Haptophyta	unknown	Prymnesiales	Prymnesiaceae	Prymnesium	no_hit
ASV_3012	Eukaryota	no_hit	Ciliophora	Spirotrichea	Urostylida	Holostichidae	Holosticha	no_hit
ASV_3013	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3014	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3015	Eukaryota	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	no_hit
ASV_3016	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3017	Eukaryota	no_hit	unknown	unknown	Telonemida	unknown	Telonema	no_hit
ASV_3018	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Fritillariidae	Fritillaria <tunicates>	Fritillaria helenae
ASV_3019	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Incisomonas	Incisomonas marina
ASV_3020	Eukaryota	Metazoa	Annelida	Polychaeta	Terebellida	Flabelligeridae	Brada	Brada villosa
ASV_3021	Eukaryota	Metazoa	Cnidaria	Scyphozoa	Coronatae	Atollidae	Atolla	no_hit
ASV_3022	Eukaryota	no_hit	Euglenozoa	Euglenida	Heteronematales	Peranemidae	Peranema	no_hit
ASV_3023	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH145-EKD10
ASV_3024	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3025	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3026	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3027	Eukaryota	no_hit	Cercozoa	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3028	Eukaryota	Metazoa	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	no_hit
ASV_3029	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3030	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3031	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3032	Eukaryota	no_hit	unknown	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	no_hit
ASV_3033	Eukaryota	no_hit	unknown	Acantharea	Arthracanthida	Acanthometridae	Acanthometra	no_hit
ASV_3034	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3035	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3036	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3037	Eukaryota	no_hit	unknown	Chrysophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3038	Eukaryota	no_hit	Imbricatea	unknown	Marimonadida	unknown	Abollifer	Abollifer prolabens
ASV_3039	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3040	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	no_hit
ASV_3041	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3042	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3043	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3044	Eukaryota	Metazoa	Annelida	Polychaeta	Eunicida	Lumbrineridae	no_hit	no_hit
ASV_3045	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3046	Eukaryota	no_hit	unknown	Polycystinea	no_hit	no_hit	no_hit	no_hit
ASV_3047	Eukaryota	no_hit	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	Blastodinium mangini
ASV_3048	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3049	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3050	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3051	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3052	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3053	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3054	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3055	Eukaryota	no_hit	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	Blastodinium mangini
ASV_3056	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3057	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium rubrum
ASV_3058	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3059	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3060	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3061	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no_hit
ASV_3062	Eukaryota	no_hit	Ciliophora	unknown	unknown	unknown	Cryptocaryon	no_hit
ASV_3063	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3064	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3065	Eukaryota	no_hit	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	no_hit
ASV_3066	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3067	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3068	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3069	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Plagiacanthidae	Lithomelissa	Lithomelissa sp. 8012
ASV_3070	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3071	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3072	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3073	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3074	Eukaryota	no_hit	unknown	Pelagophyceae	unknown	unknown	unknown	Coccoid pelagophyte CCMP1395
ASV_3075	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3076	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3077	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3078	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3079	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Diplopsaliaceae	Diplopsalopsis	Diplopsalopsis bomba
ASV_3080	Eukaryota	no_hit	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	no_hit	no_hit
ASV_3081	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3082	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3083	Eukaryota	no_hit	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	no_hit
ASV_3084	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3085	Eukaryota	no_hit	unknown	Bigyra	Bicosoecida	no_hit	no_hit	no_hit
ASV_3086	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Neocalyptrella	Neocalyptrella robusta
ASV_3087	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Ceratoperidiniaeceae	Kirithra	Kirithra sigma
ASV_3088	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3089	Eukaryota	no_hit	unknown	Bigyra	Thraustochytrida	Thraustochytriaceae	Labyrinthuloides	Labyrinthuloides minuta
ASV_3090	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3091	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3092	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3093	Eukaryota	no_hit	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	no_hit
ASV_3094	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3095	Eukaryota	no_hit	unknown	Centroplasthelida	Pterocystida	Pterocystidae	Pterocystis	no_hit
ASV_3096	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3097	Eukaryota	no_hit	unknown	Cryptophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3098	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3099	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3100	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11005
ASV_3101	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3102	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3103	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3104	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3105	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3106	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Gymnodinioides	Gymnodinioides pitelkae
ASV_3107	Eukaryota	no_hit	unknown	Polycystinea	Nassellaria	Artostrobiidae	Botryostrobus	Botryostrobus auritus-australis
ASV_3108	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3109	Eukaryota	no_hit	unknown	Bigyra	Oblongichytrida	unknown	Oblongichytrium	no_hit
ASV_3110	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11261
ASV_3111	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3112	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3113	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3114	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3115	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3116	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3117	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH145-EKD10
ASV_3118	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3119	Eukaryota	no_hit	Euglenozoa	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 37 RG-2016
ASV_3120	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3121	Eukaryota	no_hit	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum triestinum
ASV_3122	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3123	Eukaryota	no_hit	unknown	Dinophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3124	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH147-EKD6
ASV_3125	Eukaryota	no_hit	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Dexiotricha	no_hit
ASV_3126	Eukaryota	no_hit	unknown	Bigyra	Nanomonadea	unknown	Solenicola	no_hit
ASV_3127	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3128	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3129	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3130	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11005
ASV_3131	Eukaryota	Metazoa	Chordata	Actinopteri	no_hit	no_hit	no_hit	no_hit
ASV_3132	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3133	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	no_hit	no_hit	no_hit
ASV_3134	Eukaryota	Metazoa	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Abatus	Abatus cavernosus
ASV_3135	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniopsidaceae	Parvodinium	no_hit
ASV_3136	Eukaryota	no_hit	unknown	Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	no_hit
ASV_3137	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3138	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3139	Eukaryota	no_hit	unknown	Choanoflagellata	unknown	unknown	unknown	Choanoflagellata sp. HFCC164
ASV_3140	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3141	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	no_hit	no_hit	no_hit
ASV_3142	Eukaryota	no_hit	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Strobilidium	Strobilidium caudatum
ASV_3143	Eukaryota	no_hit	unknown	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	no_hit
ASV_3144	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3145	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3146	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11007
ASV_3147	Eukaryota	no_hit	Bacillariophyta	Coscinodiscophyceae	no_hit	no_hit	no_hit	no_hit
ASV_3148	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3149	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3150	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3151	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3152	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3153	Eukaryota	no_hit	unknown	Acantharea	Chaunacanthida	no_hit	no_hit	no_hit
ASV_3154	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3155	Eukaryota	no_hit	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	no_hit
ASV_3156	Eukaryota	no_hit	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	no_hit	no_hit
ASV_3157	Eukaryota	no_hit	unknown	Dinophyceae	Blastodiniales	unknown	Blastodinium	Blastodinium mangini
ASV_3158	Eukaryota	no_hit	Haptophyta	unknown	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina acantha
ASV_3159	Eukaryota	Metazoa	Arthropoda	Pycnogonida	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium femoratum
ASV_3160	Eukaryota	no_hit	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH147-EKD18
ASV_3161	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3162	Eukaryota	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
